1.983e-1, 3.323e+1
2.267e-1, 3.772e+1
4.460e-1, 2.589e+1
5.933e-1, 1.982e+1
1.783e+0, 1.898e+1
2.270e+0, 1.812e+1
2.250e+0, 2.369e+1
6.321e+0, 3.845e+1
8.190e+0, 2.147e+1
8.254e+0, 1.908e+1
9.966e+0, 3.187e+1
