2.951e+0, 1.813e+1
3.944e+0, 2.059e+1
5.019e+0, 2.144e+1
9.833e+0, 2.787e+1
1.415e+1, 2.085e+1
1.815e+1, 1.883e+1
1.403e+1, 2.599e+1
1.698e+1, 2.792e+1
4.766e+1, 1.692e+1
4.762e+1, 1.934e+1
4.726e+1, 2.143e+1
4.703e+1, 4.678e+1
1.035e+2, 3.616e+1
9.889e+1, 1.986e+1
8.699e+1, 2.131e+1
9.879e+1, 2.343e+1
7.072e+1, 2.655e+1
7.869e+1, 2.494e+1
